"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.how-ma.com/market_price/stations/9097","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.091","https://www.how-ma.com/market_price/stations/9042","HTTP Redirect"
"https://www.how-ma.com/mansions/search/千葉県/千葉市","text/html; charset=utf-8","200","OK","Indexable","","4","8.931","",""
"https://www.how-ma.com/market_price/stations/6023","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.056","https://www.how-ma.com/market_price/stations/2048","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/6142","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.103","https://www.how-ma.com/market_price/stations/1449","HTTP Redirect"
"https://www.how-ma.com/_next/static/chunks/4814-e65c9c9b0acff539.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.045","",""
"https://www.how-ma.com/next/top/train.svg","image/svg+xml","200","OK","Indexable","","0","0.055","",""
"https://www.how-ma.com/mansions/search/宮城県","text/html; charset=utf-8","200","OK","Indexable","","8","11.717","",""
"https://www.how-ma.com/mansions/search/東京都/品川区","text/html; charset=utf-8","200","OK","Indexable","","7","3.632","",""
"https://www.how-ma.com/mansions/search/高知県","text/html; charset=utf-8","200","OK","Indexable","","5","12.218","",""
"https://www.how-ma.com/_next/static/chunks/app/(public)/layout-27f0d1b3b7446faa.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.020","",""
"https://www.how-ma.com/mag/sell/8-things-you-should-never-do-when-selling-house","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","29","0.777","",""
"https://www.how-ma.com/_next/static/chunks/4bd1b696-3227c761ab9a1725.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.022","",""
"https://www.how-ma.com/mansions/search/和歌山県","text/html; charset=utf-8","200","OK","Indexable","","6","10.466","",""
"https://www.how-ma.com/mansions/search/東京都/江東区","text/html; charset=utf-8","200","OK","Indexable","","7","0.111","",""
"https://www.how-ma.com/market_price/stations/8018","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.094","https://www.how-ma.com/market_price/stations/1421","HTTP Redirect"
"https://www.how-ma.com/mansions/search/三重県","text/html; charset=utf-8","200","OK","Indexable","","9","10.279","",""
"https://www.how-ma.com/market_price/stations/7960","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.074","https://www.how-ma.com/market_price/stations/6098","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/10558","text/html; charset=utf-8","200","OK","Indexable","","11","0.164","",""
"https://www.how-ma.com/mansions/search/埼玉県/さいたま市","text/html; charset=utf-8","200","OK","Indexable","","4","7.422","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_meiwajisyo.png&w=256&q=75","image/png","200","OK","Indexable","","0","0.033","",""
"https://www.how-ma.com/mansions/search/山口県","text/html; charset=utf-8","200","OK","Indexable","","6","9.156","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_concierge_2.png&w=1920&q=75","image/png","200","OK","Indexable","","0","0.024","",""
"https://www.how-ma.com/mansions/search/神奈川県/横浜市","text/html; charset=utf-8","200","OK","Indexable","","5","11.464","",""
"https://www.how-ma.com/market_price/stations/10559","text/html; charset=utf-8","200","OK","Indexable","","10","0.199","",""
"https://www.how-ma.com/market_price/stations/9581","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.127","https://www.how-ma.com/market_price/stations/9570","HTTP Redirect"
"https://www.how-ma.com/_next/static/chunks/9240-364dd5492bee7d4d.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.040","",""
"https://www.how-ma.com/market_price/stations/9583","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.205","https://www.how-ma.com/market_price/stations/7192","HTTP Redirect"
"https://www.how-ma.com/mag/sell/sales-contract","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","24","0.708","",""
"https://www.how-ma.com/market_price/stations/6072","text/html; charset=utf-8","200","OK","Indexable","","8","0.196","",""
"https://www.how-ma.com/mansions/search/東京都/大田区","text/html; charset=utf-8","200","OK","Indexable","","7","3.630","",""
"https://www.how-ma.com/mansions/search/石川県","text/html; charset=utf-8","200","OK","Indexable","","6","7.899","",""
"https://www.how-ma.com/mansions/search/神奈川県/相模原市","text/html; charset=utf-8","200","OK","Indexable","","4","10.723","",""
"https://www.how-ma.com/mansions/search/福岡県/北九州市","text/html; charset=utf-8","200","OK","Indexable","","4","9.370","",""
"https://www.how-ma.com/_next/static/chunks/9507-ab53b83b60e50128.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.018","",""
"https://www.how-ma.com/next/top/right-arrow-circle.svg","image/svg+xml","200","OK","Indexable","","0","0.058","",""
"https://www.how-ma.com/_next/static/chunks/main-app-c55311b0014f9907.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.044","",""
"https://www.how-ma.com/market_price/stations/9586","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.076","https://www.how-ma.com/market_price/stations/9542","HTTP Redirect"
"https://www.how-ma.com/_next/static/chunks/526-8c0877b8b0813aca.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.046","",""
"https://www.how-ma.com/mansions/search/静岡県","text/html; charset=utf-8","200","OK","Indexable","","9","7.948","",""
"https://www.how-ma.com/mansions/search/広島県","text/html; charset=utf-8","200","OK","Indexable","","9","11.875","",""
"https://www.how-ma.com/mansions/search/神奈川県/川崎市","text/html; charset=utf-8","200","OK","Indexable","","6","6.713","",""
"https://www.how-ma.com/next/top/heart_on_hand.svg","image/svg+xml","200","OK","Indexable","","0","0.039","",""
"https://www.how-ma.com/next/page_top_button.svg","image/svg+xml","200","OK","Indexable","","0","0.031","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_mec-h.png&w=256&q=75","image/png","200","OK","Indexable","","0","0.055","",""
"https://www.how-ma.com/market_price/stations?type=house","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","3","0.096","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_keio.png&w=256&q=75","image/png","200","OK","Indexable","","0","0.049","",""
"https://www.how-ma.com/mag/sell/sell-step","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","126","0.635","",""
"https://www.how-ma.com/market_price/stations/9115","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.072","https://www.how-ma.com/market_price/stations/9063","HTTP Redirect"
"https://www.how-ma.com/_next/static/chunks/2053-5f153d14781d6f6b.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.017","",""
"https://www.how-ma.com/market_price/stations/2168","text/html; charset=utf-8","200","OK","Indexable","","8","0.174","",""
"https://www.how-ma.com/market_price/mansions/140320","text/html; charset=utf-8","200","OK","Indexable","","2","4.490","",""
"https://www.how-ma.com/_next/static/chunks/7562-e35218570ccba262.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.047","",""
"https://www.how-ma.com/market_price/stations/8027","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.083","https://www.how-ma.com/market_price/stations/5921","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/9116","text/html; charset=utf-8","200","OK","Indexable","","6","0.116","",""
"https://www.how-ma.com/market_price/stations/2165","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.088","https://www.how-ma.com/market_price/stations/1465","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/5797","text/html; charset=utf-8","200","OK","Indexable","","6","0.153","",""
"https://www.how-ma.com/market_price/stations/8021","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","5","0.094","https://www.how-ma.com/market_price/stations/1558","HTTP Redirect"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_daikyo-anabuki.png&w=256&q=75","image/png","200","OK","Indexable","","0","0.038","",""
"https://www.how-ma.com/next/top/customer-border3.svg","image/svg+xml","200","OK","Indexable","","0","0.054","",""
"https://www.how-ma.com/market_price/stations/9593","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.096","https://www.how-ma.com/market_price/stations/7153","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/9596","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.104","https://www.how-ma.com/market_price/stations/7003","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/8024","text/html; charset=utf-8","200","OK","Indexable","","14","0.237","",""
"https://www.how-ma.com/market_price/stations/9114","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.065","https://www.how-ma.com/market_price/stations/9096","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/6088","text/html; charset=utf-8","200","OK","Indexable","","8","0.139","",""
"https://www.how-ma.com/market_price/stations/9594","text/html; charset=utf-8","200","OK","Indexable","","4","0.886","",""
"https://www.how-ma.com/market_price/stations/8022","text/html; charset=utf-8","200","OK","Indexable","","14","0.161","",""
"https://www.how-ma.com/market_price/stations/9112","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.179","https://www.how-ma.com/market_price/stations/2607","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/9475","text/html; charset=utf-8","200","OK","Indexable","","7","0.199","",""
"https://www.how-ma.com/market_price/stations/9597","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.114","https://www.how-ma.com/market_price/stations/9572","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/8023","text/html; charset=utf-8","200","OK","Indexable","","14","0.220","",""
"https://www.how-ma.com/_next/static/chunks/2140-47d1c9daf205dc85.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.016","",""
"https://www.how-ma.com/mag/category/interview/assessment-interview","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","3","0.384","",""
"https://www.how-ma.com/_next/static/chunks/2574-96e033d28a36cb2d.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.022","",""
"https://www.how-ma.com/market_price/stations/11080","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.227","https://www.how-ma.com/market_price/stations/4592","HTTP Redirect"
"https://www.how-ma.com/mansions/search/愛媛県","text/html; charset=utf-8","200","OK","Indexable","","7","5.709","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_ohkuraya.png&w=256&q=75","image/png","200","OK","Indexable","","0","0.139","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_asahi.png&w=384&q=75","image/png","200","OK","Indexable","","0","0.066","",""
"https://www.how-ma.com/mansions/search/新潟県/新潟市","text/html; charset=utf-8","200","OK","Indexable","","4","6.247","",""
"https://www.how-ma.com/mansions/search/静岡県/浜松市","text/html; charset=utf-8","200","OK","Indexable","","4","5.678","",""
"https://www.how-ma.com/mansions/search/香川県","text/html; charset=utf-8","200","OK","Indexable","","6","4.571","",""
"https://www.how-ma.com/mansions/search/大阪府/大阪市","text/html; charset=utf-8","200","OK","Indexable","","4","8.567","",""
